,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
M04路,下行,灵水举人村站,桑峪站,桑峪部队站,斋堂站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M05路,上行,地铁苹果园西站,金顶南路站,金安桥西站,首钢小西门站,广宁村站,石景山火车站,麻峪北口站,侯庄子站,双峪环岛西站,新桥大街站,城子大街南口站,城子站,琉璃渠站,龙泉雾站,野溪站,嬉水湾站,陇驾庄站,陇驾庄西口站,丁家滩站,下苇甸站,五零六厂站,黄台站,岭角站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M05路,下行,岭角站,黄台站,五零六厂站,下苇甸站,丁家滩站,陇驾庄西口站,陇驾庄站,嬉水湾站,野溪站,龙泉雾站,琉璃渠站,城子站,城子大街南口站,新桥大街站,双峪环岛西站,侯庄子站,麻峪北口站,石景山火车站,广宁村站,首钢小西门站,金安桥西站,金顶南路站,地铁苹果园站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密5路,上行,牛角峪总站,牛角峪北站,牛角峪大队站,东康各庄站,康各庄超市站,海子村站,久远庄东站,久远庄站,塘子东站,塘子村站,赵家庄站,巨各庄镇豆各庄站,密云铁矿站,金山子站,巨各庄站,郝家庄站,巨各庄镇霍各庄(密兴路旧线支线)站,霍各庄西站,水峪村(巨龙大街)站,巨各庄中心小学站,巨各庄镇政府站,后焦家坞站,前焦家坞站,丰各庄站,东白岩村站,蔡家洼村站,密云汽车站,密云新农村站,刘林池站,宝城客运站,密云县工会站,密云长城环岛站,密云妇幼保健院站,花园小区东门站,花园小区北门站,燕山大酒店站,密云京客隆超市站,密云鼓楼南站,密云鼓楼商场站,密云县政府站,康居南区站,果园北区站,季庄小区站,季庄村站,啤酒厂(果园西路)站,啤酒厂北站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密5路,下行,啤酒厂北站,啤酒厂(果园西路)站,季庄村站,季庄小区站,果园北区站,康居南区站,密云县政府站,密云鼓楼商场站,密云鼓楼南站,密云京客隆超市站,燕山大酒店站,花园小区北门站,花园小区东门站,密云妇幼保健院站,密云长城环岛站,密云县工会站,宝城客运站,刘林池站,密云新农村站,密云汽车站,蔡家洼村站,东白岩村站,丰各庄站,前焦家坞站,后焦家坞站,巨各庄镇政府站,巨各庄中心小学站,水峪村(巨龙大街)站,霍各庄西站,巨各庄镇霍各庄(密兴路旧线支线)站,郝家庄站,巨各庄站,金山子站,密云铁矿站,巨各庄镇豆各庄站,赵家庄站,塘子村站,塘子东站,久远庄站,久远庄东站,海子村站,康各庄超市站,东康各庄站,牛角峪大队站,牛角峪北站,牛角峪总站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M06路,上行,香峪部队站,香峪站,东杨坨站,西杨坨站,杨坨站,军庄中学站,灰峪村站,军庄站,曹家沟站,三家店后街站,三家店中街站,龙泉宾馆站,三家店西口站,城子职高站,城子站,城子大街南口站,新桥大街站,双峪环岛西站,侯庄子站,麻峪北口站,电厂路站,高井路口南站,首钢小区站,金安桥北站,金顶路西口站,金顶街三区站,金顶街四区站,地铁苹果园站北门站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M06路,下行,地铁苹果园站北门站,金顶街四区站,金顶街三区站,金顶路西口站,金安桥北站,首钢小区站,高井路口南站,电厂路站,麻峪北口站,侯庄子站,双峪环岛西站,新桥大街站,城子大街南口站,城子站,城子职高站,三家店西口站,龙泉宾馆站,三家店中街站,三家店后街站,曹家沟站,军庄站,灰峪村站,军庄中学站,杨坨站,西杨坨站,东杨坨站,香峪站,香峪部队站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密6路,上行,前栗园站,北山部队站,冶仙塔景区站,檀营站,密云商务局站,密云五中站,法制公园站,密云行宫小区站,东菜园小区站,花园小区北门站,密云西单百货站,密云县政府站,密云奥林匹克公园站,密云法院站,密云公安局站,密云电视台站,兴云小区站,双井村站,燕落寨站,十里堡镇政府站,彩虹桥站,排山站,明珠花园站,密云十里堡站,庄禾屯村卫生院站,庄禾屯村站,程各庄站,十里堡镇王各庄站,统军庄(京密路)站,统军庄路口站,统军庄小学站,清水潭站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密6路,下行,清水潭站,统军庄小学站,统军庄路口站,统军庄(京密路)站,十里堡镇王各庄站,程各庄站,庄禾屯村站,庄禾屯村卫生院站,密云十里堡站,明珠花园站,排山站,彩虹桥站,十里堡镇政府站,燕落寨站,双井村站,兴云小区站,密云电视台站,密云县公安局站,密云县法院站,密云奥林匹克公园站,密云县政府站,密云西单百货站,花园小区北门站,东菜园小区站,密云行宫小区站,法制公园站,密云五中站,密云商务局站,檀营站,冶仙塔景区站,北山部队站,前栗园站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密6路支线,上行,前栗园站,前栗园超市站,北山部队站,冶仙塔景区站,檀营站,密云商务局站,密云五中站,法制公园站,行宫小区站,东菜园小区站,花园小区北门站,密云西单百货站,密云县政府站,密云奥林匹克公园站,密云县法院站,密云县公安局站,密云电视台站,兴云小区站,双井村站,燕落寨站,密云开发区西口站,十里铺镇政府站,彩虹桥站,排山站,明珠花园站,密云十里堡站,庄禾屯村站,庄禾屯村卫生院站,程各庄站,王各庄路口站,王各庄超市站,王各庄村站,王各庄总站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密6路支线,下行,王各庄总站,王各庄村站,王各庄超市站,王各庄路口站,程各庄站,庄禾屯村卫生院站,庄禾屯村站,密云十里堡站,明珠花园站,排山站,彩虹桥站,十里铺镇政府站,密云开发区西口站,燕落寨站,双井村站,兴云小区站,密云电视台站,密云县公安局站,密云县法院站,密云奥林匹克公园站,密云县政府站,密云西单百货站,花园小区北门站,东菜园小区站,行宫小区站,法制公园站,密云五中站,密云商务局站,檀营站,冶仙塔景区站,北山部队站,前栗园超市站,前栗园站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M07路,上行,草甸水站,贾沟站,南辛房站,鲁家滩西口站,鲁家滩村口站,门头沟南村站,秋坡站,戒台寺站,苛罗坨站,华侨陵园站,石厂村站,石门营站,永定镇何各庄站,石龙工业区站,冯村站,永定中学站,葡萄嘴环岛南站,葡萄嘴站,月季园小区站,新桥南街站,京煤集团站,新桥大街站,河滩路口东站,绿岛家园站,龙泉花园站,侯庄子站,麻峪站,石景山火车站,广宁村站,首钢小西门站,金安桥西站,金顶南路站,地铁苹果园站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M07路,下行,地铁苹果园西站,金顶南路站,金安桥西站,首钢小西门站,广宁村站,石景山火车站,麻峪站,侯庄子站,龙泉花园站,绿岛家园站,河滩路口东站,新桥大街站,京煤集团站,新桥南街站,月季园小区站,葡萄嘴站,葡萄嘴环岛南站,永定中学站,冯村站,石龙工业区站,永定镇何各庄站,石门营站,石厂村站,华侨陵园站,苛罗坨站,戒台寺站,秋坡站,门头沟南村站,鲁家滩村口站,鲁家滩西口站,南辛房站,贾沟站,草甸水站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密7路,上行,建新村站,大辛庄村西口站,大辛庄村中站,大辛庄村站,西田各庄镇政府站,密云液化气站,福田公司站,水杨红站,红光村站,养殖场站,靳各寨村西站,靳各寨站,靳各寨村东口站,旺密站,燕落寨(Y658)站,双井村站,纺织厂站,兴云小区站,兴云南站,密云电视台站,密云公安局站,密云法院站,密云教育局站,檀州家园站,密云鼓楼南站,密云鼓楼北站,密云西单百货站,密云中医院站,西源里小区站,密云沿湖小区(新中街)站,密云供电局站,密云车站路站,滨阳北里站,滨阳北站,滨阳北里南门站,法制公园站,密云行宫小区站,密云财政局站,行宫南区站,石桥西区站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密7路,下行,石桥西区站,行宫南区站,密云财政局站,密云行宫小区站,法制公园站,滨阳北里南门站,滨阳北站,滨阳北里站,密云车站路站,密云供电局站,密云沿湖小区(新中街)站,西源里小区站,密云中医院站,密云西单百货站,密云鼓楼北站,密云鼓楼南站,檀州家园站,密云教育局站,密云法院站,密云公安局站,密云电视台站,兴云南站,兴云小区站,纺织厂站,双井村站,燕落寨(Y658)站,旺密站,靳各寨村东口站,靳各寨站,靳各寨村西站,养殖场站,红光村站,水杨红站,福田公司站,密云液化气站,西田各庄镇政府站,大辛庄村站,大辛庄村中站,大辛庄村西口站,建新村站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密7路晚班,上行,石桥西区站,行宫南区站,密云县财政局站,密云行宫小区站,密云法制公园站,宾阳北里南门站,宾阳小区站,宾阳北里站,密云沙河站,密云县供电局站,密云沿湖小区站,西源里小区站,密云县中医医院站,密云鼓楼东大街站,密云鼓楼北站,密云鼓楼南站,檀州家园站,密云县教育局站,密云西大桥西站,密云县公安局站,密云电视台站,兴云南站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密7路晚班,下行,兴云南站,密云电视台站,密云县公安局站,密云西大桥西站,密云县教育局站,檀州家园站,密云鼓楼南站,密云鼓楼北站,密云鼓楼东大街站,密云县中医医院站,西源里小区站,密云沿湖小区站,密云县供电局站,密云沙河站,宾阳北里站,宾阳小区站,宾阳北里南门站,密云法制公园站,密云行宫小区站,密云县财政局站,行宫南区站,石桥西区站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M08路,上行,斋堂站,斋堂镇政府站,斋堂西口站,西斋堂站,爨底村路口站,达摩口站,清水镇政府站,上清水站,清水镇新村站,百花山路口站,杜家庄站,张家庄站,齐家庄站,双塘涧站,灵山西藏生态园站,洪水口灵山风景区站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M08路,下行,洪水口灵山风景区站,灵山西藏生态园站,双塘涧站,齐家庄站,张家庄站,杜家庄站,百花山路口站,清水镇新村站,上清水站,清水镇政府站,达摩口站,爨底村路口站,西斋堂站,斋堂西口站,斋堂镇政府站,斋堂站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密8路,上行,尖岩村站,北白岩村站,东营子站,水库医院站,溪翁庄镇政府站,密云机场所站,溪翁庄站,溪水小区站,金叵罗站,玛森姆站,马头山桥站,立新村站,东智北站,云佛度假村站,东智村站,化工建材站,西智饭店站,东智路口站,教练场站,沙河铁桥站,云秀花园站,密云刑警队站,沿湖西门站,密云大剧院站,密云县政府站,康居南区站,密虹公园站,果园小区站,密云西大桥加油站,密云教育局站,檀州家园站,密云京客隆超市站,密云环保局站,花园小区南门站,花园小区东门站,东菜园小区站,密云建委站,密云县医院站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密8路,下行,密云县医院站,密云建委站,东菜园小区站,花园小区东门站,花园小区南门站,密云环保局站,密云京客隆超市站,檀州家园站,密云教育局站,密云西大桥加油站,果园小区站,密虹公园站,康居南区站,密云县政府站,密云大剧院站,沿湖西门站,密云刑警队站,云秀花园站,沙河铁桥站,教练场站,东智路口站,西智饭店站,化工建材站,东智村站,云佛度假村站,东智北站,立新村站,马头山桥站,玛森姆站,金叵罗站,溪水小区站,溪翁庄站,密云机场所站,溪翁庄镇政府站,水库医院站,东营子站,北白岩村站,尖岩村站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密8路支线,上行,大云峰寺站,大云峰寺路口站,北白岩村站,东营子站,水库医院站,溪翁庄镇政府站,密云机场所站,溪翁庄站,溪水小区站,金叵罗站,玛森姆站,马头山桥站,立新村站,东智北站,云佛度假村站,东智村站,西智饭店站,东智路口站,教练场站,沙河铁桥站,云秀花园站,密云刑警队站,沿湖西门站,密云大剧院站,密云县政府站,康居南区站,密虹公园站,果园小区站,密云西大桥加油站,密云教育局站,檀州家园站,密云京客隆超市站,密云环保局站,花园小区南门站,花园小区东门站,东菜园小区站,密云财政局站,行宫南区站,石桥西区站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
密8路支线,下行,石桥西区站,行宫南区站,密云财政局站,东菜园小区站,花园小区东门站,花园小区南门站,密云环保局站,密云京客隆超市站,檀州家园站,密云教育局站,密云西大桥加油站,果园小区站,密虹公园站,康居南区站,密云县政府站,密云大剧院站,沿湖西门站,密云刑警队站,云秀花园站,沙河铁桥站,教练场站,东智路口站,西智饭店站,东智村站,云佛度假村站,东智北站,立新村站,马头山桥站,玛森姆站,金叵罗站,溪水小区站,溪翁庄站,密云机场所站,溪翁庄镇政府站,水库医院站,东营子站,北白岩村站,大云峰寺路口站,大云峰寺站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M09路,上行,燕家台龙门涧风景区站,梁庄台站,上清水站,清水镇政府站,达摩口站,爨底村路口站,西斋堂站,斋堂西口站,斋堂镇政府站,斋堂站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
M09路,下行,斋堂站,斋堂镇政府站,斋堂西口站,西斋堂站,爨底村路口站,达摩口站,清水镇政府站,上清水站,梁庄台站,燕家台龙门涧风景区站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
