,title,time,content
426,自3月31日起，新开906路,03/28 2014,      为方便燕山地区市民出行，自3月31日起，拟新开906路，首末站：燕化东岭-燕化二一八公交场站，沿途设燕化羊耳峪、燕化东风街、燕化机械厂、燕山火车站、燕化向阳、燕山向阳路、燕山向阳路南口、燕化设计院、北京燕化医院、燕化邮政局、燕化前进副食、燕山岗南路、燕化影剧院、燕化北庄、燕山体育馆、宏塔小区、富燕新村、富燕新村东门、燕山万窑路站。线路长度11.6公里，营业时间：燕化东岭6:00-21:00，燕化二一八公交场站6:00-21:00，执行单一票制，无人售票。
427,植物园桃花节3月22日开幕  10条线路增加运力方便市民出游赏花,03/28 2014,      2014年北京植物园桃花节将于3月22日开幕，届时，香山地区将迎来市民踏青赏花的游园客流高峰。集团公司途经植物园的331、360、696、714路等10条公交线路将增加运力，方便市民出游赏花。      据了解，2014年北京植物园桃花节将于3月22日至5月4日举办。为方便市民踏青赏花，桃花节期间，途经香山地区的318、331、360、360快、505、563、630、696、698、714路10条公交线路，将采取增加车次、加密发车间隔、增发接驳地铁区间车等运营措施，同时每条线路还增配2-3部机动车，根据客流情况随时投入运营，确保运力充足。其中，节假日期间563路增发由香山东门至地铁4号线西苑站的区间车，331路、696路增发香山至地铁4号线北宫门站的区间车，630路增发香山至地铁10号线巴沟站的区间车，方便乘坐地铁的乘客前往植物园。      桃花节期间，集团公司还将在香山、植物园等重点站台增设现场调度人员，随时指挥车辆，调整运力，满足市民出行需求。同时，公交志愿者也将在站台上维持候车秩序，解答乘客询问。      在此特别提示广大市民，由于香山地区停车位有限，车流量大，赏花高峰日期间周边道路极易发生拥堵，市民朋友最好选择公共交通前往。
428,3月25日起，“新村”西行站位调整,03/21 2014,"　　为配合市疏堵工程，自2014年3月25日首车起，353路、602路、689路、691路、692路、736路、845路、特3路""新村""西行站，东移150米进入公交港湾。"
429,12月27日起，“万寿寺”主路北行站位调整,12/26 2013,"　　自2013年12月27日首车起，300内、699路、特8内""万寿寺""站（三环内环主路北行），向北移约40米。"
430,12月19日起，“丽都饭店”北行站位调整,12/16 2013,"　　为缓解将台路丽都饭店门前交通拥堵的状况，自2013年12月19日（星期四）首车起，""丽都饭店""北行站向北移约50米。涉及线路：408路、416路、420路、421路、571路、657路、677路、682路、701路、707路、847路、983路。"
431,12月13日起，部分线路“草桥”站位调整,12/10 2013,"　　为配合市疏堵工程，自2013年12月13日首车起，454路、654路、678路、839路、896路""草桥""（三环外环主路东行）站，向西移约100米。"
432,12月12日起，部分公交站位调整,12/09 2013,"　　为缓解部分路口交通拥堵，充分发挥公交港湾作用，方便乘客过街，消除安全隐患，自2013年12月12日首车起，以下公交站位将进行微调。具体如下：　　1．79路、334路、336路、355路、977路、981路""五孔桥""东行站位东移约50米至新建公交港湾。　　2．448路、681路、996路""上地桥东""东行站位西移约50米。　　3．333路、681路、996路""安宁庄前街东口""西行站位西移约30米。　　4．362路、509路、629路、656路""软件园南站""西行站位西移约50米。　　5．447路、681路、996路、专60路""城铁上地站""南行站位南移约50米。　　6．697路""百望山森林公园""双向站位南移至黑山扈桥路口南。　　7．512路""颐和山庄南""双向站位移至黑龙潭路。"
433,11月30日起，“酒仙桥中心小学”站位调整,11/29 2013,　　为配合酒仙桥地区交通疏堵，自2013年11月30日首车起，“酒仙桥中心小学”南行站位向南移约50米。
434,11月15日起，部分线路“结研所”站位调整,11/11 2013,"　　为缓解通州北关地区交通拥堵，自2013年11月15日首车起，582路、583路、675路、802路、816路、818路""结研所""东行站西移约150米，587路""结研所""东行站移至北关路口西南侧右转专用匝道内。"
435,天桥、和平里部分道路采取机动车单向行驶措施，部分公交线路调整,09/24 2013,　　一、根据市公安交通管理局2013年第57号《关于对西城区天桥地区部分道路采取机动车单向行驶措施的通告》精神，自2013年9月29日首车起，途经西经路、东经路的15路、35路、59路将单向调整线路走向。具体方案如下：　　1．15路天桥商场→动物园方向：沿原线路至福长街南口后，向北沿福长街行至福长街北口，向西经永安路至东经路北口恢复原线路行驶，福长街北行站移至北纬路与福长街路口南侧路东，南纬路西行站撤销。　　2．35路天桥→大郊亭桥方向：沿原线路至福长街南口后，向北沿福长街行至福长街北口，向东进入永安路后恢复原线路行驶，福长街北行站移至北纬路与福长街路口南侧路东，友谊医院东站移至福长街北口内，南纬路西行站撤销。　　3．59路北京站东→菜户营桥方向：沿原线路至东经路北口后，向南沿东经路行至北纬路向西至西经路南口恢复原线路行驶。友谊医院站移至东经路上。　　同时，将对目前在福长街上的831路、832路、836区间、837路、837快的始发站位进行调整，具体如下：　　1．831路、836区间天桥上车站调整至北纬路与东经路路口西侧路北。　　2．832路、837路、837快天桥上车站位调整至原南纬路西行站，车辆出天桥场站后向东经北纬路至新农街路口向南，至南纬路路口向西，至东经路路口向北至北纬路恢复原线。　　二、根据市公安交通管理局2013年第56号《关于对东城区和平里地区部分道路采取机动车单向行驶措施的通告》精神，自2013年9月29日首车起，途经和平里南街的117路红庙路口东→五路居方向将调整线路走向并移动站位。具体方案为：沿原线至和平里南街西口后，向北沿和平里西街行至和平里北街路口，向东经和平里北街至和平里路口恢复原线路行驶。原地坛东门东行站移至和平里南街西口以南，单向撤销和平里南街东行站，单向增设和平里北街东行站。
436, 晓月苑小区场站搬迁，693路、715路调整,09/17 2013,"　　因晓月苑小区场站搬迁，693路、715路将调整中途走向，具体方案为：　　1．693路调整为育新小区北口－晓月苑公交总站，增设：晓月苑三里、卢沟桥南里、晓月苑五里、晓月苑八里、晓月苑公交总站；　　2．715路调整为晓月苑公交总站－四惠桥, 增设：晓月苑公交总站、晓月苑三里东门。"
437,8月19日起，朝阳路部分电车站位调整,08/16 2013,"　　为配合朝阳路交通工程施工，自2013年8月19日首车起，朝阳路部分无轨电车站位将进行如下调整：　　1．112路、115路""英家坟""西行站位由主路平移至辅路。　　2．101路""红庙路口东""西行站位由主路平移至辅路，与117路并站。　　3．101路、112路、115路、118路""红庙路口西""西行站位平移至辅路。　　4．101路、112路、118路""小庄路口东""西行站位平移至辅路过街天桥下。"
438,配合地铁14号线开通，公交集团开辟、调整3条线路,05/03 2013,　　为配合地铁14号线的开通及郭庄子公交场站的启用，5月5日起，公交集团将新开、调整3条线路接驳地铁郭庄子站，其中，新开1条，调整2条。　　1．新开554路。首末站：郭庄子公交场站－六里桥北里。线路长度10.2公里。营业时间：郭庄子公交场站5:30-22:00，六里桥北里6:05-22:35。执行单一票制，票价1元，无人售票。　　2．调整339路。调整后首末站：郭庄子公交场站－王佐。线路长度19.3公里。营业时间：郭庄子公交场站5:05-22:00，王佐5:20-22:20。执行单一票制，票价1元，无人售票。　　3．调整634路。调整后首末站：郭庄子公交场站－保福寺桥西。线路长度21.15公里。营业时间：郭庄子公交场站5:30-22:00，保福寺桥西6:45-23:15。执行分段计价，有人售票。　　点击下载附件：　　5月5日开调线路汇总表　　5月5日开调线路示意图
439,5月6日起，“六里桥东”站位调整,05/03 2013,"　　随着地铁9号线施工完毕，六里桥东公交场站恢复，同时场站南墙外公交站台启用，自2013年5月6日首车起，""六里桥东""（水口子街内及西行站）站位将进行如下调整：　　1．6路上车站移至水口子街内，6路、38路下车站移至两广路太平桥路口东侧。　　2．原上、下车站在水口子街的线路，①321路、394路：上车站移至六里桥东公交场站南墙外公交站台，下车站移至两广路上六里桥东原6路上车站台（东行站台）；②38路：上车站不变；③339路：5月5日线路调整，不再经由六里桥东。　　3．57路、74路、76路、201路、309路、390路、477路、613路、715路""六里桥东""西行站由太平桥路口东移至路口西公交场站南墙外公交站台；349路、691路、专3路、特7路""六里桥东""西行站位不变。　　调整后详细站位分布如下图所示："
440,4月10日起，部分车站站位调整,04/07 2013,　　为配合市疏堵工程，自2013年4月10日首车起，对以下公交站位进行调整：　　1. 21路、80路、84路、604路明光桥北（北行）站位北移约50米。　　2. 74路、323路、374路、394路、437路、617路、620路、658路、944路、968路紫竹桥南（北行）站位南移至过街天桥下，77路、118路站位不变。　　3. 603路、612路、623路、685路阜成门内（东行）站位东移约80米。
441,3月28日，新开891路,03/27 2013,　　为方便门头沟地区市民出行，解决黑山大街800米有路无车问题，自3月28日起，公交集团公司拟新开891路。该线路由河滩发出，分内外环线，沿途设黑山大街、大峪南路小区、大峪、京煤集团、新桥南街、月季园小区、葡萄嘴、葡山公园、葡东小区、倚山嘉园、承泽苑、龙泉花园、绿岛水岸、绿岛家园站。线路长度7.5公里，营业时间：河滩6:00-23:00，执行单一票制，无人售票。
442,2月5日起，调整451路、477路,01/31 2013,　　由于2012年年底地铁9号线已与房山线接通，地铁大葆台接驳站租用2年已到期，自2013年2月5日（周二）首车起，451路和477路将进行如下调整：　　1. 451路由地铁大葆台站调至富丰桥西，撤销地铁大葆台站、世界公园、六圈、科丰桥南、富丰桥南，增设富丰桥西。线路长度11.05公里，营业时间：富丰桥西5:30-22:30，公主坟西6:00-23:00，票制票价不变。　　2. 477路由地铁大葆台站调至世界公园公交总站，撤销地铁大葆台站，增设世界公园公交总站。线路长度18.6公里，营业时间：世界公园公交总站5:20-22:00，辟才胡同西口6:20-23:00，票制票价不变。
443,受地铁军事博物馆站东北出口施工影响部分线路站位调整,01/24 2013,    因受地铁军事博物馆站东北出口施工影响，自2013年1月28日首车起至施工结束，公交21、78、99、320、320区、337、728、205路8条线路无法在军博西行站停靠上下乘客。为此，该站位进行如下临时调整：     1、78、320区、205路军事博物馆西行站向西调至军博西路。    2、320路军事博物馆西行站调至现1路军事博物馆站位处。    3、99、337、728路军事博物馆西行站向西调至军事博物馆西辅路处(复兴路北侧辅路)。    4、21路改由军博西路至玉渊潭南路调头直行恢复原线，军事博物馆西行站移至军博西路，与78、320区并站。    5、军博西行站调整后，337、728公主坟西行站调至辅路公主坟东1路站。     对因地铁施工公交临时移站给您出行带来的不便深表歉意。                                                    二○一三年一月二十四日
444,2013年1月新开、调整公交线路方案,01/16 2013,　　2013年1月20日起，公交集团将陆续新开线路3条，调整线路12条，撤销线路3条。　　一、1月20日开调线路　　1. 新开专49路。首末站：朱辛庄公交场站－沙河。线路长度7.55公里。营业时间：朱辛庄公交场站5:30-22:40，沙河5:50-23:00。执行单一票制，无人售票。　　2. 新开578路。首末站：博兴六路公交场站－开发区交通服务中心。线路长度9公里。营业时间：博兴六路公交场站5:30-21:30，开发区交通服务中心6:00-22:00；执行单一票制，无人售票。　　3. 调整70路。首末站、线路长度、营业时间不变。撤销角门站，增设西马小区、西马厂站。营业时间：角门南站5:30-22:30，西单路口东6:00-23:00。执行单一票制，无人售票。　　4. 调整474路。首末站、营业时间不变，线路长度由16.6公里缩短到15.2公里。撤销郁花园二里、郁花园、西红门南站、西红门北站、九龙山庄、新发地桥北、马家楼桥北、玉泉营桥南、欣园小区西、欣园小区东、北甲地站，增设地铁西红门站、宏福路、兴海公园、兴海学校、宏福路东口、西红门、福利农场、同兴园、槐房西路南口、同兴园小区东门、南庭新苑南区、槐房西路、地铁新宫站、槐房西路北口、公益西桥北、地铁公益西桥站、四顷三村、地铁角门西站、嘉园二里南门站、嘉园一里。营业时间：西红门西站5:30-21:00，大观园6:30-22:00。执行单一票制，无人售票。　　二、1月26日开调线路　　1. 新开823路。首末站：月亮湾小区－城铁土桥站。线路长度10公里。营业时间：月亮湾小区6:30-9:10、17:30-20:30，城铁土桥站6:00-8:40、17:00-20:00。执行单一票制，无人售票。　　2. 调整482路。调整后首末站：地铁安河桥北站－善家坟。线路长度由14.8公里调整到15.5公里。撤销紫竹院南门、白石桥东、新苑街站，增设北洼路、车道沟桥东、车道沟桥、善家坟站。营业时间：地铁安河桥北站5:30-22:15，善家坟6:15-23:00。执行单一票制，无人售票。　　3. 缩短692路。调整后首末站：先农坛－世界公园公交总站。线路长度由27.4公里调整到20.9公里。撤销天桥、珠市口南、前门、崇文门西、北京站东站。营业时间：先农坛6:00-22:30，世界公园公交总站5:30-22:00。执行分段计价票制，有人售票。　　4. 调整810路。首末站、线路长度、营业时间不变。撤销凌家吴村站，调整牛牧屯村站位。营业时间：大北窑南6:05-20:25，香河总站4:30-18:25。执行分段计价票制，有人售票。　　5. 调整827路。首末站不变，线路长度由40.5公里调整到45公里。撤销红房子路口南、西营房、大兴桥南、黄良路东口、大庄、韩园子、天宫院站，增设五爱屯、南苑西路、地铁新宫站、槐房西路、槐房西路南口、大兴桥西、林校路、大兴七街、大兴七街桥南、漪景园、黄良路东口、盛源桥北、地铁生物医药基地站、天宫院小区、地铁天宫院站。营业时间：北京站东6:10-21:30，大兴西庄4:30-19:30。执行分段计价票制，有人售票。　　6. 延长841路。调整后首末站：丽园路公交站－伙达营村。线路长度由28.6公里调整到34公里。撤销团河农场东站、崇文看守所、团桂路、刘村、孙村、星明湖度假村站，增设马各庄路口、西芦各庄村、东芦各庄村、庞安路东口、安定镇、安定镇东站、伙达营村站。营业时间：丽园路公交站6:00-21:00，伙达营村5:00-19:30。执行分段计价票制，有人售票。　　7. 缩短842路。调整后首末站：西胡林－鸿益驾校。线路长度由58公里调整到44.9公里。撤销北京野生动物园、榆垡路东口、天堂河、天宫院、韩园子、康庄路东口、高米店、玉泉营桥北、菜户营桥东、白纸坊桥北、广安门南、广安门北、白云路、南礼士路站，增设鸿益驾校、东方时尚驾校北站、东方时尚驾校南站、北程庄东路、骏城小区南、大兴八中、康和园小区南、韩园子北、地铁生物医药基地站、天宫院小区、地铁天宫院站、榆垡开发区东站、西胡林站。营业时间：西胡林5:00-18:50，鸿益驾校6:50-21:00。执行分段计价票制，有人售票。　　8. 延长855路。调整后首末站：马坡花园－东直门外。线路长度由30.4公里调整到47.05公里。增设刘各庄北、来广营、广顺桥南、利泽中街西口、望京花园西区、侯庄路口南、大西洋新城东门、广顺南大街北口、望花路东里、阜通东大街、花家地南里、阜通东大街南口、三元桥、左家庄、东直门外站。营业时间：马坡花园5:00-19:00，东直门外5:40-20:30。执行分段计价票制，有人售票。　　9. 调整954路。首末站、营业时间不变。线路长度由35.7公里调整到39.2公里。撤销五爱屯西街，增设南苑西路、地铁新宫站、槐房西路、槐房西路南口、西营房站。营业时间：大北窑南6:30-21:40，大兴一职4:50-19:30。执行分段计价票制，有人售票。　　10. 调整959路。首末站、营业时间不变。线路长度由49公里调整到49.2公里。撤销富丰桥南、科丰桥南站，增设富丰桥西、中核路口、海鹰路口站。营业时间：石厂村5:00-21:00，公交驾校5:00-21:00。执行分段计价票制，有人售票。　　11. 缩短981路。调整后首末站：上岸种植园－常青园西门。线路长度由39公里缩短到26.3公里。撤销杨庄、杨庄东、晋元桥西、龚村东口、沙石路口西、沙石路口南、梁公庵、总参通讯部干休所、田村山南路、玉海园、玉海园三里、玉海园南口、铁家坟东、金沟河、五棵松桥北、沙窝桥北、南沙窝桥、青塔、郑常庄、岳各庄、岳各庄桥北、丰台路口、丰台体育中心、岔路口、北大地、正阳桥北、看丹桥、富丰桥西、中核路口、海鹰路口、六圈、世界公园、地铁大葆台站（葆台路）、小葆台、芦花路、公交驾校站，增设苹果园东、苹果园中学、苹果园南路东口、西黄村小区、廖公庄、什坊院西站、什坊院、田村西口、田村中街、田村、田村半壁店、五孔桥、定慧桥北、五路桥、营慧寺、四季青桥南、常青园西门站。营业时间：上岸种植园5:00-20:30，常青园西门6:30-22:00。执行分段计价票制，有人售票。　　三、1月26日撤销834路、882路、975路　　附件：2013年1月新开、调整公交线路示意图
445,12月30日起，新开、调整多条线路,12/27 2012,"　　2012年12月30日首车起，公交集团将新开线路17条、调整线路6条、分段优化线路1条、撤销线路6条。具体如下：　　一、新开17条线路　　1. 快速公交4线：龙泉西公交场站－阜成门。线路长度25.5公里；运营时间：龙泉西公交场站5:00-22:30，阜成门5:30-23:00；执行单一票制，站台售票。　　2. 快速公交4线支：龙泉西公交场站－地铁海淀五路居站。线路长度20.83公里；运营时间：龙泉西公交场站5:10-22:30，地铁海淀五路居站5:30-23:00；执行单一票制，站台售票。　　3. 专61路：龙泉西公交场站－龙泉西公交场站。线路长度2.5公里，工作日运营（12月30日试运营）；运营时间：龙泉西公交场站6:30-9:30，16:30-20:00；执行单一票制，无人售票。　　4. 588路：地铁海淀五路居站－地铁海淀五路居站。线路长度17.6公里，工作日运营（12月30日试运营）；运营时间：地铁海淀五路居站5:30-9:30，15:30-19:30；执行单一票制，有人售票。　　5. 临5路：地铁首经贸站－地铁首经贸站。线路长度6.1公里；运营时间：地铁首经贸站5:30-23:00；执行单一票制，无人售票。　　6. 92路：地铁海淀五路居站－地铁北土城站。线路长度17.45公里；运营时间：地铁海淀五路居站5:30-23:00，地铁北土城站5:30-23:00；执行单一票制，有人售票。　　7. 358路：石景山高井－黄南苑小区。线路长度9.12公里；运营时间：石景山高井5:00-22:00，黄南苑小区5:30-22:30；执行单一票制,无人售票。　　8. 581路：大郊亭桥东－青年路小区。线路长度12.5公里；运营时间：大郊亭桥东5:30-22:30，青年路小区5:30-23:00；执行单一票制，无人售票。　　9. 582路：怡乐南街公交场站－地铁草房站。线路长度16.5公里；运营时间：怡乐南街公交场站5:30-22:10，地铁草房站6:20-23:00；执行单一票制，无人售票。　　10. 583路：翠福园小区－常营民族小区。线路长度12.1公里；运营时间：翠福园小区5:30-22:20，常营民族小区6:10-23:00；执行单一票制，无人售票。　　11. 585路：龙湖长楹天街－姚家园西里。线路长度12.5公里；运营时间：龙湖长楹天街5:30-22:20，姚家园西里6:10-23:00；执行单一票制，无人售票。　　12. 586路：龙湖长楹天街－孙河东站。线路长度20.3公里；运营时间：龙湖长楹天街5:30-23:00，孙河东站5:30-23:00；执行单一票制，无人售票。　　13. 587路：京东运乔建材城－常营民族家园。线路长度18.7公里；运营时间：京东运乔建材城5:30-22:00，常营民族家园6:30-23:00；执行单一票制，无人售票。　　14. 819路：诸葛店－地铁草房站。线路长度25.4公里；运营时间：诸葛店6:30-19:10，地铁草房站7:30-20:10；执行分段计价，有人售票。　　15. 523路：科创十六街－宏达中路。线路长度10.5公里；运营时间：科创十六街5:30-22:30，宏达中路6:00-23:00；执行单一票制，无人售票。　　16. 580路：泰河一街西口－开发区交通服务中心。线路长度10公里；运营时间：泰河一街西口5:30-22:30，开发区交通服务中心6:00-23:00；执行单一票制，无人售票。　　17. 73路：阜成门－地铁海淀五路居站。线路长度9.65公里；运营时间：阜成门6:10-22:00，地铁海淀五路居站5:30-23:00；执行单一票制，无人售票。　　二、调整6条线路　　1. 335路缩短为东大街南口－地铁海淀五路居站。撤销西钓鱼台、航天桥西、马神庙西、白堆子口西、甘家口东、阜外西口、展览路、阜成门、增设八里庄桥、恩济东街南口、恩济东街、恩济东街北口、地铁海淀五路居站；线路长度由19.1公里缩短到16.41公里；运营时间：东大街南口5:10-22:30，地铁海淀五路居站5:30-23:00；执行单一票制，无人售票。原线路撤出路段将由快速公交4线替代。　　2. 336路缩短为大峪－地铁海淀五路居站。撤销定慧桥北、定慧寺东、航天桥西、马神庙西、白堆子口西、甘家口东、阜外西口、展览路、阜成门、增设地铁海淀五路居站。线路长度由28.9公里缩短到22.85公里；运营时间：大峪4:50-22:00，地铁海淀五路居站5:30-23:00；执行分段计价，有人售票。原线路撤出路段将由快速公交4线、121路替代。　　3. 505路缩短为香泉环岛－定慧桥南。撤销航天桥西、西钓鱼台、定慧寺东、增设定慧桥南；线路长度由17.05公里缩短到14.8公里；运营时间：香泉环岛5:30-22:10，定慧桥南6:20-23:00；执行单一票制，无人售票。原线路撤出路段将由快速公交4线、121路替代。　　4. 917路缩短为地铁苏庄站－东湖港。撤销天桥、广安门内、六里桥东、岳各庄桥东（上行）、增设地铁苏庄站。线路长度由119.6公里缩短到85.6公里；运营时间：东湖港－地铁苏庄站7:00、7:45、15:45，张坊－地铁苏庄站5:00-19:30，地铁苏庄站－张坊6:30-21:00，地铁苏庄站-东湖港8:00、10:00、14:00、16:00；执行分段计价票制，有人售票。原线路撤出路段将由836路、901快替代。　　5. 830路增加站位。首末站，线路长度不变，增设七里庄、丰台北路站；运营时间：大韩继5:00-19:30，永定门长途汽车站6:30-21:00；执行分段计价票制，有人售票。　　6. 977快削减站位。首末站，线路长度不变，撤销麻峪、广宁村、龚村东口、砂石路口东、阜玉路口东、阜永路口西站；运营时间：冯村西里－上岸种植园6:00、19:30；冯村西里－公主坟北区间6:10-8:00，15:30-19:20；上岸种植园－冯村西里6:00、19:30；公主坟北－冯村西里区间7:10-9:00，16:30-20:20；执行分段计价票制，有人售票。　　三、分段优化1条线路 　　分段优化489路，优化后西段保留489路号，首末站：石景山高井－五路。线路长度22.26公里；运营时间：石景山高井5:20-21:00，五路6:30-22:00；执行单一票制，无人售票。东段启用73路。　　四、撤销6条线路　　1. 619（翠福园小区－五路桥东）；　　2. 645（大峪－地铁北土城站）；　　3. 746（阜成门－石景山高井）；　　4. 336快（大峪－阜成门）；　　5. 645快（大峪－航天桥西）；　　6. 临1路（地铁大葆台站－地铁新宫站）。  附件：　　12月30日开调线路汇总表　　12月30日开调线路示意图"
446,12月15日起，调整368路、573路“刘家窑桥西”站位,12/11 2012,　　为缓解南三环主路刘家窑桥区的交通拥堵，自2012年12月15日（周六）首车起，368路、573路“刘家窑桥西”双向站位东移至刘家窑桥上公交港湾内，与现300路、特8路“刘家窑桥”站并站。368、573路该站站名同时更改为“刘家窑桥”。敬请广大乘客提前安排好换乘并相互转告。
447,12月1日起，调整988路、989路,11/28 2012,　　自2012年12月1日首车起，对988路、989路进行如下调整：　　1. 988路：由马泉营延长至孙河公交场站。沿途增设孙河、康营小区西街、康营小区中街站；营业时间：孙河公交场站4:30-21:30，菜户营桥西5:00-22:00；票制不变。　　2. 989路：由马坡缩短至顺义半壁店；营业时间：四惠枢纽站5:50-20:00，顺义半壁店5:00-19:30；票制不变。
448,385路调整暂缓实施,09/18 2012,　　因古城大街与古城西路交叉路口道路施工，原定于9月21日实施的385路调整方案暂缓，待道路施工结束后实施调整。
449,8月26日起，调整870路,08/21 2012,　　为了加快车辆周转，优化过长线路，自8月26日首车起，870路调整为南口西站－兴寿站。营业时间调整为：南口西站4:30-19:00，兴寿站6:00-21:30。票制维持现状不变。　　同时，配合870路的调整，新开856路，由兴寿站开往顺义南彩汽车站，中途站位按照870路现有站位设置。营业时间为：兴寿站5:00-20:30，顺义南彩汽车站5:00-20:00。执行分段计价票制，起价2元。
450,8月1日起，调整337路公主坟地区站位,07/30 2012,　　自2012年8月1日首车起，337路公主坟东（西行站）、公主坟西（东行站）移至主路公主坟站。
451,7月26日起，单向调整320路中途走向,07/23 2012,　　2012年7月26日起，单向调整320路北京西站至西苑枢纽站的线路走向，具体方案如下：　　北京西站至西苑枢纽站方向，由北京西站发出，向东由会城门桥左转向北，走北蜂窝路，至长安街恢复原线。撤销北京世纪坛医院（北行）、皇亭子（北行）、军事博物馆（东行）站，增设北蜂窝路南口（北行）、北蜂窝路（北行）、会城门（北行）站。西苑枢纽站－北京西站方向线路走向不变。线路营业时间、票制票价不变。
452,7月7日起，调整12路中途走向,07/03 2012,　　根据政协委员提案、市长信箱建议，为了完善东花市大街公交微循环，方便东花市大街、方庄、龙潭湖地区居民出行。公交集团公司拟于7月7日首车起调整12路，具体方案如下：　　12路现状首末站五间楼环行，调整后首末站及线长不变。南行崇文门至白桥大街路段调整后走崇文门东大街向东，至北花市大街向南，至东花市大街向东，至白桥大街向南恢复原线。南行方庄路至芳古路路段调整后走方庄路向南，至蒲方路向西，至芳古路向南恢复原线。　　线路调整后撤销东便门（东行）、芳城路东口（西行）、方庄环岛北（南行）等站。增设北花市大街（南行）、小市口（东行）、东花市大街（东行）、左安门外（南行）、八里河（西行）、芳城园（西行）、龙潭湖等站。线路营业时间、票制票价不变。 　　点击查看附件：12路线路调整示意图
453,6月28日起，350路增设站点,06/25 2012,　　为方便广大乘客出行，自2012年6月28日起，350路在楼梓庄桥以北增设组干学院站。线路营业时间、票制票价均不变。
454,公示：配合宋家庄枢纽站启用调整线路,06/23 2012,"    为配合宋家庄枢纽站近期启用，公交集团公司拟于6月28日首车起，调整524、684路，两条线路引入枢纽站内上、下客，撤销""地铁宋家庄站""，枢纽站内增设""宋家庄枢纽站""站位。同时，17路、511路、990路""地铁宋家庄站""站位南移150米，引入公交港湾停靠。    特此公告。                                                                                                                                      二〇一二年六月二十一日"
455,公交集团关于调整北京西站南广场公交枢纽站各通道线路的公示,01/16 2012, 从2012年1月15日首车起，公交集团将调整北京西站南广场公交枢纽站内各通道的线路，具体调整方案如下：枢纽站内各通道由西向东依次为1-6通道。调整后各通道的线路为：1通道新进入890路和982路；2通道53路；3通道616路；4通道72路和专3路；5通道349路和410路；6通道122路。所有进入枢纽站内的线路统一采取枢纽站外下人、站内上人。由枢纽站北侧进入的890路、982路、53路和616路，下人站统一设在广莲路109路现状下车站；由枢纽站南侧进入的72路、专3路、349路、410路和122路，下人站设在西站南路现状下车站。敬请广大乘客按照枢纽站内的乘客引导标识，到各通道乘坐相应线路的公交车。                                                          公交集团运营部                                                         2012年1月12日
456,公示：2012年1月3日起317、372、435路调整走向,12/31 2011,       由于场站搬迁，自2012年1月3日首车起，公交317路、372路和435路做如下调整：    1、317路：线路首站由通州北苑路口南调整至怡乐南街公交场站，沿途增设怡乐南街公交场站、通州半壁店、北探小区、李老新村、新华联家园、中国农业科学院印刷厂、通州北苑路口东、通州西门路口南站。营业时间：怡乐南街公交场站5:05-22:00，小圣庙南站5:50-22:40；票制票价不变。 2、372路：线路首站由通州北苑路口南调整至怡乐南街公交场站，沿途增设怡乐南街公交场站、通州半壁店、北探小区、李老新村、通州杨庄、新华联锦园、通州杨庄路口北、佟麟阁大街、果园环岛北站，撤销通州北苑路口南1站。营业时间：怡乐南街公交场站5:05-22:25，通州古玩城5:45-23:05；票制票价不变。 3、435路：线路首站由通州北苑路口南场站调整至怡乐南街公交场站，沿途增设怡乐南街公交场站、怡乐中街、格瑞雅居小区、翠屏北里小区、新华联家园、中国农业科学院印刷厂站。营业时间：怡乐南街公交场站5:15-22:00，通州小街桥东5:50-22:35；票制票价不变。                                   二○一一年十二月三十日
457,公示：558路、517路调整走向,12/30 2011,    由于中滩北站场站搬迁，自2011年12月31日首车起，公交517路和558路做如下调整：     1、558路：线路总站由中滩北站调至霍营公交场站，双向增加单村北口东、单村北口、兰各庄东站、兰各庄北站、新干线小区南门、天鑫家园东、天鑫家园、华龙苑北里北门、地铁回龙观东大街站、和谐家园、龙跃苑东二区东门、龙跃苑东四区东门、霍营公交场站。首末站营业时间、票制、票价均不变。     2、517路：线路由北苑家园至天通西苑北站不变，后继续向北行驶，北苑家园至天通西苑北方向单向增加天通苑太平庄、天通苑北一区南站；天通苑北一区南至北苑家园方向增加天通中苑1号站、天通中苑2号站，首末站营业时间、票制、票价均不变。     3、该场站的充值网点自2011年12月31日起暂停营业。给您的充值消费带来不便，敬请谅解。                                二○一一年十二月三十日
458,公示：463路线路调整,12/09 2011, 为配合昌平区域七小路规划改造，按照昌平区政府要求，自2011年12月12日首车起，463路公交车进行如下调整：线路由城铁龙泽苑站至七里渠南村后，改走昌东路恢复原线。双向撤消七里渠西桥南、七里渠南村北2站，增设地铁朱辛庄站(双向)、地铁朱辛庄站南口(东行)、七里渠南口(西行)站。特此公示。                                                     二○一一年十二月九日
